PLAYER NAME,PLAYER TEAM,PLAYER POSITION,LOC,OPP,STATUS,PROJ,PASSING C/A,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL
Isaiah McKenzie,Ind,WR,Away,Jax,L 20-37,2.2,0/0,0,0,0,0,0,0,2,23,0,2,0,0,0,4.3
Zach Ertz,Ari,TE,Away,LAR,L 9-26,9.9,0/0,0,0,0,0,0,0,2,22,0,5,0,0,0,4.2
Skyy Moore,KC,WR,Home,Den,W 19-8,6.4,0/0,0,0,0,0,0,0,2,22,0,4,0,0,0,4.2
Jonathan Mingo,Car,WR,Away,Mia,L 21-42,10.1,0/0,0,0,0,0,0,0,2,21,0,3,0,0,0,4.1
Tee Higgins,Cin,WR,Home,Sea,W 17-13,14.0,0/0,0,0,0,0,0,0,2,20,0,4,0,0,0,4.0
Tutu Atwell,LAR,WR,Home,Ari,W 26-9,10.5,0/0,0,0,0,0,0,0,1,30,0,1,0,0,0,4.0
Braxton Berrios,Mia,WR,Home,Car,W 42-21,6.6,0/0,0,0,0,0,0,0,2,20,0,2,0,0,0,4.0
Zach Charbonnet,Sea,RB,Away,Cin,L 13-17,6.7,0/0,0,0,0,2,5,0,2,14,0,2,0,0,0,3.9
Donald Parham Jr.,LAC,TE,Home,Dal,L 17-20,2.8,0/0,0,0,0,0,0,0,2,19,0,3,0,0,0,3.9
Austin Hooper,LV,TE,Home,NE,W 21-17,2.0,0/0,0,0,0,0,0,0,2,19,0,2,0,0,0,3.9
Tyler Higbee,LAR,TE,Home,Ari,W 26-9,7.2,0/0,0,0,0,0,0,0,2,18,0,3,0,0,0,3.8
Chigoziem Okonkwo,Ten,TE,Home,Bal,L 16-24,7.9,0/0,0,0,0,0,0,0,2,18,0,4,0,0,0,3.8
Brian Hoyer,LV,QB,Home,NE,W 21-17,0.0,6/10,102,0,0,3,-3,0,0,0,0,0,0,0,0,3.78
PJ Walker,Cle,QB,Home,SF,W 19-17,12.2,18/34,192,0,2,3,1,0,0,0,0,0,0,0,0,3.78
Ray-Ray McCloud III,SF,WR,Away,Cle,L 17-19,0.6,0/0,0,0,0,2,23,0,1,4,0,2,0,0,0,3.7
Rashod Bateman,Bal,WR,Away,Ten,W 24-16,3.6,0/0,0,0,0,0,0,0,2,15,0,3,0,0,0,3.5
Noah Gray,KC,TE,Home,Den,W 19-8,4.8,0/0,0,0,0,1,1,0,2,14,0,2,0,0,0,3.5
Dameon Pierce,Hou,RB,Home,NO,W 20-13,12.6,0/0,0,0,0,13,34,0,0,0,0,0,0,0,0,3.4
Marquise Goodwin,Cle,WR,Home,SF,W 19-17,1.5,0/0,0,0,0,1,20,0,1,4,0,2,0,0,0,3.4
Raheem Blackshear,Car,RB,Away,Mia,L 21-42,6.1,0/0,0,0,0,5,18,0,1,4,0,1,0,0,0,3.2
Tyler Scott,Chi,WR,Home,Min,L 13-19,4.4,0/0,0,0,0,0,0,0,2,12,0,4,0,0,0,3.2
Gabe Davis,Buf,WR,Home,NYG,W 14-9,10.9,0/0,0,0,0,0,0,0,3,21,0,4,0,1,0,3.1
DeAndre Hopkins,Ten,WR,Home,Bal,L 16-24,14.8,0/0,0,0,0,0,0,0,1,20,0,5,0,0,0,3.0
Velus Jones Jr.,Chi,WR,Home,Min,L 13-19,1.8,0/0,0,0,0,2,15,0,1,5,0,1,0,0,0,3.0
Zamir White,LV,RB,Home,NE,W 21-17,1.9,0/0,0,0,0,2,2,0,2,7,0,2,0,0,0,2.9
Cole Kmet,Chi,TE,Home,Min,L 13-19,10.7,0/0,0,0,0,0,0,0,2,9,0,3,0,0,0,2.9
Chris Brooks,Mia,RB,Home,Car,W 42-21,3.4,0/0,0,0,0,6,28,0,0,0,0,0,0,0,0,2.8
Kenneth Gainwell,Phi,RB,Away,NYJ,L 14-20,6.5,0/0,0,0,0,2,13,0,1,4,0,2,0,0,0,2.7
Emari Demercado,Ari,RB,Away,LAR,L 9-26,10.0,0/0,0,0,0,2,11,0,1,6,0,1,0,0,0,2.7
Hayden Hurst,Car,TE,Away,Mia,L 21-42,4.9,0/0,0,0,0,0,0,0,1,16,0,3,0,0,0,2.6
Clyde Edwards-Helaire,KC,RB,Home,Den,W 19-8,3.9,0/0,0,0,0,2,7,0,1,9,0,1,0,0,0,2.6
Boston Scott,Phi,RB,Away,NYJ,L 14-20,0.0,0/0,0,0,0,2,2,0,1,14,0,1,0,0,0,2.6
Cam Akers,Min,RB,Away,Chi,W 19-13,8.0,0/0,0,0,0,1,8,0,1,7,0,1,0,0,0,2.5
Jake Ferguson,Dal,TE,Away,LAC,W 20-17,9.8,0/0,0,0,0,0,0,0,1,15,0,1,0,0,0,2.5
Cade Otton,TB,TE,Home,Det,L 6-20,7.1,0/0,0,0,0,0,0,0,1,15,0,2,0,0,0,2.5
Pharaoh Brown,NE,TE,Away,LV,L 17-21,0.0,0/0,0,0,0,0,0,0,1,15,0,1,0,0,0,2.5
Dalvin Cook,NYJ,RB,Home,Phi,W 20-14,4.7,0/0,0,0,0,3,12,0,1,2,0,1,0,0,0,2.4
Chris Rodriguez Jr.,Wsh,RB,Away,Atl,W 24-16,0.0,0/0,0,0,0,4,23,0,0,0,0,0,0,0,0,2.3
Trayveon Williams,Cin,RB,Home,Sea,W 17-13,2.1,0/0,0,0,0,0,0,0,2,3,0,2,0,0,0,2.3
Ronnie Rivers,LAR,RB,Home,Ari,W 26-9,5.2,0/0,0,0,0,3,9,0,1,4,0,1,0,0,0,2.3
Deven Thompkins,TB,WR,Home,Det,L 6-20,5.2,0/0,0,0,0,1,5,0,2,-2,0,4,0,0,0,2.3
Khalil Shakir,Buf,WR,Home,NYG,W 14-9,1.8,0/0,0,0,0,0,0,0,1,13,0,1,0,0,0,2.3
Devine Ozigbo,Det,RB,Away,TB,W 20-6,0.0,0/0,0,0,0,3,5,0,1,8,0,1,0,0,0,2.3
Kendre Miller,NO,RB,Away,Hou,L 13-20,5.4,0/0,0,0,0,2,-1,0,1,13,0,2,0,0,0,2.2
Chase Brown,Cin,RB,Home,Sea,W 17-13,1.1,0/0,0,0,0,1,4,0,1,8,0,1,0,0,0,2.2
Robert Tonyan,Chi,TE,Home,Min,L 13-19,2.7,0/0,0,0,0,0,0,0,1,11,0,1,0,0,0,2.1
Brevin Jordan,Hou,TE,Home,NO,W 20-13,1.6,0/0,0,0,0,0,0,0,1,11,0,1,0,0,0,2.1
Josh Whyle,Ten,TE,Home,Bal,L 16-24,1.1,0/0,0,0,0,0,0,0,1,11,0,1,0,0,0,2.1
Randall Cobb,NYJ,WR,Home,Phi,W 20-14,4.0,0/0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.0
D'Ernest Johnson,Jax,RB,Home,Ind,W 37-20,1.6,0/0,0,0,0,1,19,0,0,0,0,0,0,0,0,1.9
Noah Fant,Sea,TE,Away,Cin,L 13-17,5.3,0/0,0,0,0,0,0,0,1,9,0,1,0,0,0,1.9
Kyle Juszczyk,SF,RB,Away,Cle,L 17-19,1.9,0/0,0,0,0,0,0,0,1,9,0,1,0,0,0,1.9
Ty Montgomery II,NE,RB,Away,LV,L 17-21,1.6,0/0,0,0,0,0,0,0,1,9,0,1,0,0,0,1.9
MyCole Pruitt,Atl,TE,Home,Wsh,L 16-24,0.5,0/0,0,0,0,0,0,0,1,9,0,2,0,0,0,1.9
Allen Lazard,NYJ,WR,Home,Phi,W 20-14,7.9,0/0,0,0,0,0,0,0,1,8,0,3,0,0,0,1.8
Tank Bigsby,Jax,RB,Home,Ind,W 37-20,2.5,0/0,0,0,0,3,2,0,1,6,0,1,0,0,0,1.8
Xavier Gipson,NYJ,WR,Home,Phi,W 20-14,0.8,0/0,0,0,0,1,18,0,0,0,0,0,0,0,0,1.8
Jeremy Ruckert,NYJ,TE,Home,Phi,W 20-14,1.5,0/0,0,0,0,0,0,0,1,8,0,1,0,0,0,1.8
Payne Durham,TB,TE,Home,Det,L 6-20,0.0,0/0,0,0,0,0,0,0,1,8,0,1,0,0,0,1.8
Hunter Henry,NE,TE,Away,LV,L 17-21,8.4,0/0,0,0,0,0,0,0,1,7,0,3,0,0,0,1.7
DeVante Parker,NE,WR,Away,LV,L 17-21,8.3,0/0,0,0,0,0,0,0,1,7,0,3,0,0,0,1.7
Brock Wright,Det,TE,Away,TB,W 20-6,0.5,0/0,0,0,0,0,0,0,1,7,0,1,0,0,0,1.7
Samaje Perine,Den,RB,Away,KC,L 8-19,6.9,0/0,0,0,0,0,0,0,2,16,0,2,0,1,0,1.6
Cordarrelle Patterson,Atl,RB,Home,Wsh,L 16-24,0.8,0/0,0,0,0,1,0,0,1,6,0,1,0,0,0,1.6
Tyquan Thornton,NE,WR,Away,LV,L 17-21,6.0,0/0,0,0,0,0,0,0,1,6,0,2,0,0,0,1.6
Chris Moore,Ten,WR,Home,Bal,L 16-24,6.3,0/0,0,0,0,0,0,0,1,6,0,1,0,0,0,1.6
David Bell,Cle,WR,Home,SF,W 19-17,1.4,0/0,0,0,0,0,0,0,1,6,0,3,0,0,0,1.6
Irv Smith Jr.,Cin,TE,Home,Sea,W 17-13,6.7,0/0,0,0,0,0,0,0,1,5,0,2,0,0,0,1.5
Marvin Jones Jr.,Det,WR,Away,TB,W 20-6,2.0,0/0,0,0,0,0,0,0,1,5,0,1,0,0,0,1.5
Olamide Zaccheaus,Phi,WR,Away,NYJ,L 14-20,1.4,0/0,0,0,0,0,0,0,1,5,0,2,0,0,0,1.5
Xavier Hutchinson,Hou,WR,Home,NO,W 20-13,0.0,0/0,0,0,0,2,15,0,0,0,0,0,0,0,0,1.5
Joshua Kelley,LAC,RB,Home,Dal,L 17-20,4.8,0/0,0,0,0,1,2,0,1,2,0,2,0,0,0,1.4
Adam Trautman,Den,TE,Away,KC,L 8-19,4.7,0/0,0,0,0,0,0,0,1,4,0,2,0,0,0,1.4
Will Dissly,Sea,TE,Away,Cin,L 13-17,3.0,0/0,0,0,0,0,0,0,1,4,0,1,0,0,0,1.4
Drew Sample,Cin,TE,Home,Sea,W 17-13,1.2,0/0,0,0,0,0,0,0,1,4,0,1,0,0,0,1.4
Scott Miller,Atl,WR,Home,Wsh,L 16-24,0.0,0/0,0,0,0,0,0,0,1,4,0,2,0,0,0,1.4
Matt Breida,NYG,RB,Away,Buf,L 9-14,2.4,0/0,0,0,0,4,13,0,0,0,0,1,0,0,0,1.3
Greg Dulcich,Den,TE,Away,KC,L 8-19,3.5,0/0,0,0,0,0,0,0,1,3,0,2,0,0,0,1.3
Patrick Ricard,Bal,RB,Away,Ten,W 24-16,0.4,0/0,0,0,0,0,0,0,1,3,0,1,0,0,0,1.3
Rico Dowdle,Dal,RB,Away,LAC,W 20-17,4.7,0/0,0,0,0,3,12,0,0,0,0,0,0,0,0,1.2
Logan Thomas,Wsh,TE,Away,Atl,W 24-16,9.2,0/0,0,0,0,0,0,0,1,2,0,1,0,0,0,1.2
Deebo Samuel,SF,WR,Away,Cle,L 17-19,14.4,0/0,0,0,0,2,11,0,0,0,0,1,0,0,0,1.1
George Kittle,SF,TE,Away,Cle,L 17-19,10.0,0/0,0,0,0,0,0,0,1,1,0,2,0,0,0,1.1
Mike Boone,Hou,RB,Home,NO,W 20-13,0.0,0/0,0,0,0,1,11,0,0,0,0,0,0,0,0,1.1
Khari Blasingame,Chi,RB,Home,Min,L 13-19,2.7,0/0,0,0,0,0,0,0,1,1,0,1,0,0,0,1.1
Ryan Tannehill,Ten,QB,Home,Bal,L 16-24,13.3,8/16,76,0,1,0,0,0,0,0,0,0,0,0,0,1.04
Zach Evans,LAR,RB,Home,Ari,W 26-9,0.0,0/0,0,0,0,4,10,0,0,0,0,0,0,0,0,1.0
Ke'Shawn Vaughn,TB,RB,Home,Det,L 6-20,5.2,0/0,0,0,0,6,9,0,0,0,0,2,0,0,0,0.9
DeeJay Dallas,Sea,RB,Away,Cin,L 13-17,2.3,0/0,0,0,0,0,0,0,1,-1,0,1,0,0,0,0.9
Michael Carter,NYJ,RB,Home,Phi,W 20-14,4.4,0/0,0,0,0,1,5,0,0,0,0,1,0,0,0,0.5
Isaiah Spiller,LAC,RB,Home,Dal,L 17-20,1.5,0/0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.2
Eric Gray,NYG,RB,Away,Buf,L 9-14,1.6,0/0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.2
Michael Burton,Den,RB,Away,KC,L 8-19,0.6,0/0,0,0,0,2,2,0,0,0,0,0,0,0,0,0.2
Damien Harris,Buf,RB,Home,NYG,W 14-9,5.3,0/0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.1
Jahan Dotson,Wsh,WR,Away,Atl,W 24-16,9.2,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Quentin Johnston,LAC,WR,Home,Dal,L 17-20,6.9,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Marvin Mims Jr.,Den,WR,Away,KC,L 8-19,6.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marquez Valdes-Scantling,KC,WR,Home,Den,W 19-8,4.2,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Mecole Hardman Jr.,KC,WR,Home,Den,W 19-8,0.0,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Parris Campbell,NYG,WR,Away,Buf,L 9-14,3.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hunter Renfrow,LV,WR,Home,NE,W 21-17,3.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Van Jefferson,Atl,WR,Home,Wsh,L 16-24,0.9,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Keaton Mitchell,Bal,RB,Away,Ten,W 24-16,1.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones,Cle,WR,Home,SF,W 19-17,6.6,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Isaiah Hodgins,NYG,WR,Away,Buf,L 9-14,3.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isaiah Likely,Bal,TE,Away,Ten,W 24-16,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ty Chandler,Min,RB,Away,Chi,W 19-13,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Metchie III,Hou,WR,Home,NO,W 20-13,3.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Durham Smythe,Mia,TE,Home,Car,W 42-21,5.5,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Gary Brightwell,NYG,RB,Away,Buf,L 9-14,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ameer Abdullah,LV,RB,Home,NE,W 21-17,3.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Justyn Ross,KC,WR,Home,Den,W 19-8,1.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Terrace Marshall Jr.,Car,WR,Away,Mia,L 21-42,1.6,0/0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0
Pierre Strong Jr.,Cle,RB,Home,SF,W 19-17,1.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sean Tucker,TB,RB,Home,Det,L 6-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Luke Schoonmaker,Dal,TE,Away,LAC,W 20-17,2.4,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Justin Watson,KC,WR,Home,Den,W 19-8,5.4,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Jamal Agnew,Jax,WR,Home,Ind,W 37-20,2.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trenton Irwin,Cin,WR,Home,Sea,W 17-13,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brandon Johnson,Den,WR,Away,KC,L 8-19,3.9,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Malik Cunningham,NE,QB,Away,LV,L 17-21,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ronnie Bell,SF,WR,Away,Cle,L 17-19,1.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Evans,Cin,RB,Home,Sea,W 17-13,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jimmy Graham,NO,TE,Away,Hou,L 13-20,3.8,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sterling Shepard,NYG,WR,Away,Buf,L 9-14,1.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
KaVontae Turpin,Dal,WR,Away,LAC,W 20-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Devin Duvernay,Bal,WR,Away,Ten,W 24-16,0.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Daniel Bellinger,NYG,TE,Away,Buf,L 9-14,1.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Malik Davis,Dal,RB,Away,LAC,W 20-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr.,Mia,WR,Home,Car,W 42-21,3.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Drew Ogletree,Ind,TE,Away,Jax,L 20-37,4.3,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Trent Sherfield,Buf,WR,Home,NYG,W 14-9,3.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
C.J. Uzomah,NYJ,TE,Home,Phi,W 20-14,2.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Dorian Thompson-Robinson,Cle,QB,Home,SF,W 19-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Blake Bell,KC,TE,Home,Den,W 19-8,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Alec Ingold,Mia,RB,Home,Car,W 42-21,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Josh Oliver,Min,TE,Away,Chi,W 19-13,3.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tyler Huntley,Bal,QB,Away,Ten,W 24-16,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Derius Davis,LAC,WR,Home,Dal,L 17-20,3.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kyle Allen,Buf,QB,Home,NYG,W 14-9,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Robbie Chosen,Mia,WR,Home,Car,W 42-21,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jack Stoll,Phi,TE,Away,NYJ,L 14-20,1.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ben Skowronek,LAR,WR,Home,Ari,W 26-9,1.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
C.J. Ham,Min,RB,Away,Chi,W 19-13,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox,Ind,TE,Away,Jax,L 20-37,1.8,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dyami Brown,Wsh,WR,Away,Atl,W 24-16,2.2,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Harrison Bryant,Cle,TE,Home,SF,W 19-17,2.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Trey Sermon,Ind,RB,Away,Jax,L 20-37,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Cole Turner,Wsh,TE,Away,Atl,W 24-16,2.3,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brandon Bolden,LV,RB,Home,NE,W 21-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DeAndre Carter,LV,WR,Home,NE,W 21-17,1.5,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Britain Covey,Phi,WR,Away,NYJ,L 14-20,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Greg Dortch,Ari,WR,Away,LAR,L 9-26,0.1,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Demarcus Robinson,LAR,WR,Home,Ari,W 26-9,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
John Bates,Wsh,TE,Away,Atl,W 24-16,2.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Antoine Green,Det,WR,Away,TB,W 20-6,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Reggie Gilliam,Buf,RB,Home,NYG,W 14-9,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ross Dwelley,SF,TE,Away,Cle,L 17-19,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Jason Brownlee,NYJ,WR,Home,Phi,W 20-14,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hunter Luepke,Dal,RB,Away,LAC,W 20-17,0.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jordan Akins,Cle,TE,Home,SF,W 19-17,1.1,0/0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0
Tre' McKitty,LAC,TE,Home,Dal,L 17-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Teagan Quitoriano,Hou,TE,Home,NO,W 20-13,1.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Brycen Hopkins,LAR,TE,Home,Ari,W 26-9,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Byron Pringle,Wsh,WR,Away,Atl,W 24-16,1.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lil'Jordan Humphrey,Den,WR,Away,KC,L 8-19,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Tim Jones,Jax,WR,Home,Ind,W 37-20,4.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Zach Pascal,Ari,WR,Away,LAR,L 9-26,2.6,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Mitchell Wilcox,Cin,TE,Home,Sea,W 17-13,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge,Atl,WR,Home,Wsh,L 16-24,1.3,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Ko Kieft,TB,TE,Home,Det,L 6-20,1.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jalen Brooks,Dal,WR,Away,LAC,W 20-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Matthew Slater,NE,WR,Away,LV,L 17-21,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Johnny Mundt,Min,TE,Away,Chi,W 19-13,0.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Julian Hill,Mia,TE,Home,Car,W 42-21,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jalen Reagor,NE,WR,Away,LV,L 17-21,3.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trent Taylor,Chi,WR,Home,Min,L 13-19,1.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Jamison Crowder,Wsh,WR,Away,Atl,W 24-16,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Chris Manhertz,Den,TE,Away,KC,L 8-19,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Keith Smith,Atl,RB,Home,Wsh,L 16-24,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Luke Farrell,Jax,TE,Home,Ind,W 37-20,1.7,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Grant Calcaterra,Phi,TE,Away,NYJ,L 14-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Andrew Beck,Hou,RB,Home,NO,W 20-13,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Charlie Woerner,SF,TE,Away,Cle,L 17-19,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Charlie Kolar,Bal,TE,Away,Ten,W 24-16,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ihmir Smith-Marsette,Car,WR,Away,Mia,L 21-42,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Keith Kirkwood,NO,WR,Away,Hou,L 13-20,1.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Marcedes Lewis,Chi,TE,Home,Min,L 13-19,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Cody Thompson,Sea,WR,Away,Cin,L 13-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jakob Johnson,LV,RB,Home,NE,W 21-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
N'Keal Harry,Min,WR,Away,Chi,W 19-13,3.9,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rakim Jarrett,TB,WR,Home,Det,L 6-20,0.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Trevon Wesco,Ten,TE,Home,Bal,L 16-24,0.5,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Bellore,Sea,RB,Away,Cin,L 13-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Davis Allen,LAR,TE,Home,Ari,W 26-9,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nick Bawden,NYJ,RB,Home,Phi,W 20-14,0.1,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Will Mallory,Ind,TE,Away,Jax,L 20-37,0.0,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
Devon Allen,Phi,WR,Away,NYJ,L 14-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Geoff Swaim,Ari,TE,Away,LAR,L 9-26,1.6,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Elijah Cooks,Jax,WR,Home,Ind,W 37-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Colton Dowell,Ten,WR,Home,Bal,L 16-24,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Stone Smartt,LAC,TE,Home,Dal,L 17-20,1.2,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Dwayne Washington,Den,RB,Away,KC,L 8-19,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jesper Horsted,LV,TE,Home,NE,W 21-17,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Irvin Charles,NYJ,WR,Home,Phi,W 20-14,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lynn Bowden Jr.,NO,WR,Away,Hou,L 13-20,0.0,0/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Sean McKeon,Dal,TE,Away,LAC,W 20-17,0.6,0/0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
